Frequency (Hz)	Level (dB)
11541.796875	-71.088318
11584.863281	-58.280655
11627.929688	-49.936066
11670.996094	-53.353168
11714.062500	-71.952103
11757.128906	-76.378532
11800.195312	-74.473305
11843.261719	-72.374237
11886.328125	-66.418793
11929.394531	-63.829308
11972.460938	-70.399956
12015.527344	-73.216080
12058.593750	-76.490349
12101.660156	-73.881157
12144.726562	-61.200603
12187.792969	-52.752048
12230.859375	-55.473339
12273.925781	-69.239639
12316.992188	-75.204071
12360.058594	-71.707626
12403.125000	-72.761742
12446.191406	-68.420036
12489.257812	-66.734581
12532.324219	-72.189301
12575.390625	-74.186279
12618.457031	-74.213806
12661.523438	-75.441795
12704.589844	-66.282875
12747.656250	-56.034492
12790.722656	-57.118744
12833.789062	-68.611549
12876.855469	-75.093262
12919.921875	-74.000992
12962.988281	-70.261009
13006.054688	-56.906158
13049.121094	-52.651367
13092.187500	-58.986309
13135.253906	-72.004669
13178.320312	-75.574516
13221.386719	-72.308853
13264.453125	-65.751511
13307.519531	-49.589462
13350.585938	-47.061859
13393.652344	-55.438652
13436.718750	-69.506889
13479.785156	-71.692581
13522.851562	-70.449715
13565.917969	-65.158928
13608.984375	-52.404617
13652.050781	-52.771851
13695.117188	-66.166420
13738.183594	-71.194359
13781.250000	-73.055130
13824.316406	-72.172813
13867.382812	-64.787277
13910.449219	-59.568325
13953.515625	-64.790222
13996.582031	-74.486328
14039.648438	-74.715881
14082.714844	-70.301834
14125.781250	-65.969116
14168.847656	-62.345993
14211.914062	-57.628513
14254.980469	-65.195930
14298.046875	-69.760437
14341.113281	-68.713402
14384.179688	-68.853706
14427.246094	-63.633057
14470.312500	-52.481983
14513.378906	-52.545681
14556.445312	-61.679333
14599.511719	-60.234127
14642.578125	-53.138412
14685.644531	-56.544422
14728.710938	-66.672012
14771.777344	-59.231544
14814.843750	-59.638523
14857.910156	-66.708298
14900.976562	-71.075279
14944.042969	-72.966087
14987.109375	-72.860893
15030.175781	-65.163643
15073.242188	-54.162724
15116.308594	-54.445484
15159.375000	-64.524811
15202.441406	-67.532661
15245.507812	-69.799599
15288.574219	-68.794983
15331.640625	-66.088661
15374.707031	-58.187752
15417.773438	-60.600433
15460.839844	-70.277695
15503.906250	-67.423531
15546.972656	-65.639587
15590.039062	-66.906250
15633.105469	-58.803123
15676.171875	-49.766705
15719.238281	-51.815014
15762.304688	-65.044678
15805.371094	-67.145302
15848.437500	-66.951744
15891.503906	-65.180824
15934.570312	-64.659599
15977.636719	-59.293667
16020.703125	-61.394444
16063.769531	-67.663185
16106.835938	-67.145332
16149.902344	-68.625496
16192.968750	-67.777023
16236.035156	-64.031555
16279.101562	-53.340458
16322.167969	-55.168945
16365.234375	-68.430267
16408.300781	-67.496628
16451.367188	-70.168312
16494.433594	-65.693268
16537.500000	-62.224098
16580.566406	-58.474892
16623.632812	-60.769962
16666.699219	-67.107597
16709.765625	-67.477539
16752.832031	-67.979820
16795.898438	-69.825127
16838.964844	-62.961784
16882.031250	-54.259319
16925.097656	-54.790215
16968.164062	-66.730087
17011.230469	-70.218369
17054.296875	-67.732330
17097.363281	-65.888451
17140.429688	-68.994202
17183.496094	-55.952061
17226.562500	-54.239353
17269.628906	-65.248894
17312.695312	-67.367928
17355.761719	-70.899559
17398.828125	-71.732407
17441.894531	-69.220284
17484.960938	-57.744228
17528.027344	-54.567822
17571.093750	-61.337444
17614.160156	-69.487846
17657.226562	-71.586884
17700.292969	-71.676987
17743.359375	-71.791885
17786.425781	-70.229431
17829.492188	-66.751511
17872.558594	-71.553772
17915.625000	-72.290634
17958.691406	-70.782478
18001.757812	-71.285156
18044.824219	-72.050926
18087.890625	-71.265266
18130.957031	-65.751808
18174.023438	-67.300842
18217.089844	-73.468185
18260.156250	-74.061028
18303.222656	-71.700813
18346.289062	-73.957626
18389.355469	-72.543564
18432.421875	-62.129936
18475.488281	-58.999439
18518.554688	-66.866463
18561.621094	-74.564560
18604.687500	-74.619339
18647.753906	-74.723099
18690.820312	-74.982292
18733.886719	-64.253906
18776.953125	-60.138885
18820.019531	-66.262062
18863.085938	-73.204025
18906.152344	-74.752434
18949.218750	-75.356422
18992.285156	-74.477440
19035.351562	-69.022400
19078.417969	-57.409584
19121.484375	-58.158791
19164.550781	-70.432388
19207.617188	-75.033997
19250.683594	-73.746696
19293.750000	-74.007477
19336.816406	-73.477325
19379.882812	-62.813065
19422.949219	-59.374115
19466.015625	-66.977188
19509.082031	-74.464821
19552.148438	-74.969376
19595.214844	-74.656212
19638.281250	-73.996086
19681.347656	-73.132973
19724.414062	-66.863106
19767.480469	-68.331589
19810.546875	-74.933777
19853.613281	-75.426224
19896.679688	-75.249985
19939.746094	-75.722466
19982.812500	-75.420227
20025.878906	-70.003555
20068.945312	-67.542961
20112.011719	-73.239082
20155.078125	-73.429474
20198.144531	-76.035004
20241.210938	-77.298790
20284.277344	-77.750702
20327.343750	-69.812607
20370.410156	-59.315125
20413.476562	-60.265156
20456.542969	-72.612106
20499.609375	-76.043777
20542.675781	-76.297539
20585.742188	-75.990654
20628.808594	-75.704834
20671.875000	-66.580757
20714.941406	-61.659481
20758.007812	-67.175896
20801.074219	-76.589859
20844.140625	-76.972893
20887.207031	-77.948776
20930.273438	-79.464073
20973.339844	-77.873123
21016.406250	-68.219841
21059.472656	-65.336533
21102.539062	-72.856476
21145.605469	-78.903595
21188.671875	-79.742195
21231.738281	-80.312614
21274.804688	-80.461220
21317.871094	-77.808685
21360.937500	-72.559891
21404.003906	-74.388115
21447.070312	-81.933182
21490.136719	-82.899902
21533.203125	-83.773422
21576.269531	-83.851601
21619.335938	-83.967133
21662.402344	-83.317009
21705.468750	-79.864632
21748.535156	-80.754868
21791.601562	-85.681534
21834.667969	-86.282257
21877.734375	-85.648018
21920.800781	-87.526062
21963.867188	-86.623833
22006.933594	-86.320663
