Frequency (Hz),Level (dB)
19509.08203,-76.627983
19552.14844,-76.282845
19595.21484,-76.106636
19638.28125,-76.72226
19681.34766,-76.911362
19724.41406,-76.661606
19767.48047,-76.467804
19810.54688,-76.896019
19853.61328,-76.373009
19896.67969,-76.2369
19939.74609,-75.75502
19982.8125,-76.304802
20025.87891,-76.687721
20068.94531,-76.429619
20112.01172,-77.149452
20155.07813,-77.463303
20198.14453,-76.862885
20241.21094,-76.368759
20284.27734,-76.611595
20327.34375,-76.436569
20370.41016,-77.091637
20413.47656,-76.8573
20456.54297,-77.326019
20499.60938,-76.823914
20542.67578,-76.296097
20585.74219,-76.817276
20628.80859,-77.826012
20671.875,-78.417847
20714.94141,-78.0849
20758.00781,-78.537651
20801.07422,-79.496964
20844.14063,-78.567421
20887.20703,-78.571899
20930.27344,-79.528801
20973.33984,-79.591911
21016.40625,-80.136726
21059.47266,-80.141563
21102.53906,-80.218636
21145.60547,-80.224419
21188.67188,-80.73867
21231.73828,-81.538597
21274.80469,-81.524582
21317.87109,-81.909416
21360.9375,-81.999428
21404.00391,-82.603607
21447.07031,-83.575203
21490.13672,-83.409859
21533.20313,-84.023544
21576.26953,-85.390846
21619.33594,-85.308151
21662.40234,-84.832512
21705.46875,-80.638474
21748.53516,-80.556412
21791.60156,-86.401573
21834.66797,-88.364334
21877.73438,-87.471741
21920.80078,-87.430664
21963.86719,-87.78006
22006.93359,-88.648018
