Frequency (Hz)	Level (dB)
11541.796875	-72.621994
11584.863281	-57.113132
11627.929688	-48.995335
11670.996094	-52.076305
11714.062500	-69.532951
11757.128906	-73.316605
11800.195312	-72.584373
11843.261719	-66.668541
11886.328125	-49.710423
11929.394531	-46.877850
11972.460938	-55.352352
12015.527344	-68.523384
12058.593750	-69.943764
12101.660156	-71.967140
12144.726562	-69.933327
12187.792969	-67.876854
12230.859375	-70.094070
12273.925781	-72.914551
12316.992188	-75.203476
12360.058594	-74.761642
12403.125000	-68.989235
12446.191406	-55.961174
12489.257812	-52.308018
12532.324219	-59.425831
12575.390625	-75.106361
12618.457031	-73.012611
12661.523438	-72.756927
12704.589844	-66.084229
12747.656250	-54.392269
12790.722656	-54.756432
12833.789062	-67.181969
12876.855469	-72.531021
12919.921875	-74.705467
12962.988281	-74.569939
13006.054688	-68.054070
13049.121094	-62.135670
13092.187500	-65.906822
13135.253906	-72.707443
13178.320312	-73.832695
13221.386719	-72.646660
13264.453125	-72.707199
13307.519531	-67.840897
13350.585938	-66.796555
13393.652344	-72.447998
13436.718750	-74.046410
13479.785156	-72.849434
13522.851562	-71.909058
13565.917969	-63.448837
13608.984375	-52.644741
13652.050781	-52.717110
13695.117188	-63.069138
13738.183594	-72.078102
13781.250000	-73.616386
13824.316406	-72.743675
13867.382812	-57.483944
13910.449219	-50.925430
13953.515625	-55.421085
13996.582031	-69.784378
14039.648438	-72.432419
14082.714844	-72.795891
14125.781250	-70.479416
14168.847656	-60.263996
14211.914062	-55.424286
14254.980469	-58.863396
14298.046875	-64.217110
14341.113281	-67.168785
14384.179688	-71.610451
14427.246094	-68.170883
14470.312500	-62.372631
14513.378906	-60.830597
14556.445312	-67.289764
14599.511719	-64.498795
14642.578125	-63.755657
14685.644531	-66.109459
14728.710938	-62.090851
14771.777344	-53.860874
14814.843750	-53.474182
14857.910156	-62.865578
14900.976562	-70.111153
14944.042969	-69.150490
14987.109375	-67.906097
15030.175781	-60.399799
15073.242188	-47.763718
15116.308594	-46.850159
15159.375000	-56.187050
15202.441406	-66.331978
15245.507812	-69.252747
15288.574219	-68.348465
15331.640625	-60.816654
15374.707031	-52.379845
15417.773438	-53.219772
15460.839844	-63.880596
15503.906250	-66.275436
15546.972656	-68.682533
15590.039062	-66.586922
15633.105469	-62.508465
15676.171875	-57.369366
15719.238281	-58.980461
15762.304688	-67.535370
15805.371094	-68.414383
15848.437500	-68.289162
15891.503906	-68.304176
15934.570312	-65.112396
15977.636719	-58.408886
16020.703125	-60.458122
16063.769531	-68.913857
16106.835938	-70.331856
16149.902344	-70.538918
16192.968750	-69.133102
16236.035156	-66.133087
16279.101562	-56.057816
16322.167969	-56.493637
16365.234375	-64.444336
16408.300781	-65.535454
16451.367188	-66.549294
16494.433594	-66.488411
16537.500000	-63.400711
16580.566406	-56.250675
16623.632812	-58.170803
16666.699219	-65.304085
16709.765625	-69.270157
16752.832031	-69.627296
16795.898438	-66.613937
16838.964844	-62.421139
16882.031250	-55.652554
16925.097656	-54.684742
16968.164062	-61.042797
17011.230469	-66.843117
17054.296875	-69.644096
17097.363281	-71.821594
17140.429688	-70.327179
17183.496094	-62.548695
17226.562500	-60.205921
17269.628906	-62.058491
17312.695312	-65.435547
17355.761719	-68.809319
17398.828125	-68.859253
17441.894531	-69.356453
17484.960938	-68.787643
17528.027344	-68.415375
17571.093750	-70.386749
17614.160156	-71.860191
17657.226562	-70.268982
17700.292969	-66.615021
17743.359375	-60.637524
17786.425781	-52.138821
17829.492188	-48.045383
17872.558594	-51.144321
17915.625000	-58.001202
17958.691406	-63.107994
18001.757812	-69.781235
18044.824219	-70.021378
18087.890625	-59.127338
18130.957031	-48.770519
18174.023438	-49.657246
18217.089844	-60.599804
18260.156250	-67.752571
18303.222656	-69.512276
18346.289062	-70.614594
18389.355469	-71.667908
18432.421875	-64.347641
18475.488281	-62.229198
18518.554688	-65.526207
18561.621094	-68.602112
18604.687500	-69.378456
18647.753906	-65.557861
18690.820312	-66.151627
18733.886719	-67.840912
18776.953125	-63.901066
18820.019531	-64.702690
18863.085938	-67.918205
18906.152344	-70.008385
18949.218750	-69.141739
18992.285156	-66.170372
19035.351562	-61.369041
19078.417969	-54.745701
19121.484375	-54.367546
19164.550781	-62.545452
19207.617188	-72.494942
19250.683594	-74.324532
19293.750000	-74.310173
19336.816406	-73.348160
19379.882812	-63.817039
19422.949219	-59.361568
19466.015625	-64.459511
19509.082031	-74.389168
19552.148438	-73.518379
19595.214844	-72.670837
19638.281250	-73.944229
19681.347656	-72.981445
19724.414062	-66.481682
19767.480469	-66.589310
19810.546875	-72.781631
19853.613281	-75.397919
19896.679688	-74.623344
19939.746094	-72.848030
19982.812500	-69.450333
20025.878906	-61.053349
20068.945312	-58.299908
20112.011719	-63.386196
20155.078125	-71.377586
20198.144531	-75.993759
20241.210938	-75.601372
20284.277344	-75.252350
20327.343750	-75.632996
20370.410156	-70.438995
20413.476562	-70.367477
20456.542969	-75.898972
20499.609375	-77.380676
20542.675781	-77.030388
20585.742188	-77.166328
20628.808594	-77.819733
20671.875000	-74.973915
20714.941406	-70.188065
20758.007812	-73.578506
20801.074219	-78.156326
20844.140625	-78.400558
20887.207031	-77.893814
20930.273438	-77.764580
20973.339844	-75.868042
21016.406250	-68.675346
21059.472656	-66.221649
21102.539062	-72.049431
21145.605469	-79.530159
21188.671875	-80.680748
21231.738281	-78.456856
21274.804688	-78.356758
21317.871094	-79.160706
21360.937500	-75.904022
21404.003906	-76.311531
21447.070312	-80.254173
21490.136719	-82.631065
21533.203125	-84.062141
21576.269531	-83.463921
21619.335938	-83.123444
21662.402344	-82.346069
21705.468750	-77.192284
21748.535156	-78.718987
21791.601562	-86.807281
21834.667969	-87.026909
21877.734375	-87.017426
21920.800781	-85.743629
21963.867188	-83.712730
22006.933594	-79.600037
